,COF ID,k_avg [W/(mK)],k_x [W/(mK)],k_y [W/(mK)],Density [g/cm³],Largest included sphere diameter [A],Void fraction [-],Surface area [m^2/g],Dangling Mass Ratio [-]
400,linker96_C_linker7_C_hca_relaxed,0.49591333919137714,0.4689766790130653,0.522849999369689,0.31856679,50.661,0.921043,7457.86,0.130194822
401,linker95_CH2_linker19_NH_hcb_relaxed,0.38464257304124194,0.377869574327751,0.3914155717547329,0.25547595,47.74941,0.948528,10047.9,0.062662402
402,linker91_C_linker71_C_fxt_relaxed,0.8223089904184941,0.8107966763508877,0.8338213044861006,0.98341604,22.98423,0.827689,5242.52,0.260149594
403,linker93_C_linker12_C_hca_relaxed,0.4989832560588805,0.4932756561645973,0.5046908559531637,0.31896395,43.86566,0.902227,6342.09,0.252271009
404,linker94_C_linker68_C_hcb_relaxed,0.9368353863997998,0.9417609280256544,0.9319098447739452,0.55847412,25.06454,0.910601,7382.1,0.175494195
405,linker92_C_linker18_C_hnb_relaxed,0.3532653653944833,0.3546889644674942,0.3518417663214724,0.48534661,24.45557,0.830897,4893.72,0.399870166
406,linker96_C_linker77_C_hcb_relaxed,1.1109017908693186,1.1355281813488245,1.086275400389813,0.52365008,24.13506,0.911246,8331.12,0.081351048
407,linker97_C_linker77_C_kgm_relaxed,0.8730053857573596,0.8242663663917248,0.9217444051229946,0.38172921,41.74897,0.910408,7756.4,
408,linker91_C_linker72_C_hne_relaxed,1.3217799912331012,1.3387184725845205,1.3048415098816817,1.3900697,10.1643,0.768307,4525.89,0.410740476
409,linker98_C_linker37_C_htb_relaxed,0.6070957593767032,0.6037990845698584,0.6103924341835479,0.48917668,36.50127,0.880845,6374.78,0.292589751
410,linker91_C_linker58_C_hne_relaxed,3.3653321876585784,3.489783788493192,3.2408805868239647,1.0063637,14.45715,0.86568,7122.48,0.015494582
411,linker91_C_linker15_C_tts-a_relaxed,1.0343999763699154,0.999045936815595,1.069754015924236,0.65560908,25.32728,0.890445,7859.69,0.102265982
412,linker108_C_linker60_C_kgm_relaxed,2.0952460702272706,2.0807538789534683,2.1097382615010734,0.885984,11.58112,0.702544,4307.64,0.159066441
413,linker95_C_linker85_C_hcb_relaxed,0.5012917503625719,0.4916332933272271,0.5109502073979166,0.40288614,30.9093,0.920572,8592.81,0.155337394
414,linker105_N_linker49_CH_kgm_relaxed,0.7045210041228892,0.6810344569548742,0.7280075512909042,0.97272449,23.65214,0.861729,5422.87,0.321860935
415,linker94_C_linker87_C_hnb_relaxed,1.0512961870362882,1.0110330502144915,1.091559323858085,0.38092234,35.08631,0.929879,8728.69,
416,linker94_C_linker89_C_hca_relaxed,0.5781692326686414,0.5616766925662702,0.5946617727710127,0.26785253,66.1617,0.948431,8012.49,0.05298431
417,linker92_C_linker64_C_fxt_relaxed,0.8130768537301588,0.7907823265217104,0.8353713809386072,0.69711964,24.16823,0.848337,6061.29,0.220782755
418,linker91_C_linker87_C_car_relaxed,2.829101070697557,3.1293365127222166,2.528865628672897,0.93353756,15.53722,0.884095,6633.11,
419,linker98_CH_linker57_N_kgm_relaxed,0.4459052263215973,0.43864661202403,0.4531638406191646,0.50522605,37.48136,0.897742,6273.83,
420,linker99_CO_linker11_NH_sql_relaxed,0.988410400262969,0.9762453927251,1.000575407800838,0.92708056,11.4463,0.795589,5528.81,0.334461823
421,linker98_C_linker89_C_sql_relaxed,1.189362635682551,1.1954716935391512,1.183253577825951,0.5146842,22.47528,0.895081,6960.91,0.147288841
422,linker91_CO_linker84_NH_hcb_relaxed,1.0800687910948037,1.070082292487291,1.0900552897023164,0.7690557,15.51995,0.894234,7308.53,0.22061795
423,linker95_CO_linker51_NH_hcb_relaxed,0.4132588233750198,0.4268146044588832,0.3997030422911564,0.38011467,38.27851,0.923307,7549.93,0.239043413
424,linker97_CH2_linker63_NH_sql_relaxed,0.4726045709993766,0.4971861215277869,0.4480230204709662,0.38112913,29.57277,0.908956,8000.88,0.172030013
425,linker99_N_linker66_CH_sql_relaxed,1.074416084279215,1.1256994794694153,1.023132689089015,0.93212734,11.08285,0.849937,7524.86,0.156304533
426,linker97_N_linker7_CH_kgm_relaxed,0.5043524496188451,0.5113939256548644,0.4973109735828257,0.36572534,47.67118,0.921208,8167.12,0.910241003
427,linker96_CH_linker30_N_hca_relaxed,0.3794888530970953,0.3882182799116375,0.3707594262825531,0.24148872,79.93007,0.962767,9055.6,0.039102353
428,linker91_CH_linker11_N_hcb_relaxed,0.5956979135471252,0.5863016418067415,0.6050941852875088,0.79871404,16.26112,0.873088,7774.25,0.272896147
429,linker105_C_linker34_C_kgm_relaxed,0.584464115160685,0.5836028895739505,0.5853253407474195,0.72208059,19.96416,0.814824,5016.87,0.33932231
430,linker93_CH_linker45_N_hcb_relaxed,0.37036979624349164,0.3643678628610045,0.3763717296259788,0.39572681,29.2419,0.905017,7122.21,0.15880497
431,linker99_N_linker72_CH_kgm_relaxed,0.5462678315305077,0.5196158696341722,0.5729197934268433,0.9873209,22.67418,0.862561,5643.44,0.322029306
432,linker105_C_linker39_C_kgm_relaxed,0.6933292875208403,0.7000219936607716,0.6866365813809092,0.60942279,24.0634,0.874875,6078.73,0.183382548
433,linker92_C_linker70_C_hnb_relaxed,0.6390697023145667,0.6349863619224116,0.6431530427067218,0.67808817,14.93176,0.726473,4508.97,0.333329765
434,linker96_C_linker58_C_hnb_relaxed,1.0795526473467234,1.0955608459298485,1.0635444487635983,0.42884887,33.67295,0.930549,8237.92,0.035355716
435,linker107_C_linker52_C_kgm_relaxed,0.5234188067849985,0.5270396902678823,0.5197979233021147,0.63199913,16.90989,0.671546,2674.88,0.419442934
436,linker109_CO_linker21_NH_sql_relaxed,0.3655031804116573,0.3689354280097742,0.3620709328135404,0.49731183,13.70277,0.722254,5059.69,0.235020077
437,linker97_CH_linker64_N_sql_relaxed,0.5915178147441978,0.5658469445771985,0.6171886849111972,0.42196504,31.29805,0.91906,7901.11,0.16392312
438,linker92_CO_linker84_NH_fxt_relaxed,0.565913383982364,0.5556722647409605,0.5761545032237675,0.60280368,39.49426,0.900066,7205.62,0.231506246
439,linker96_N_linker2_CH_hnb_relaxed,0.4329213432096058,0.4386948069072223,0.4271478795119893,0.37245609,44.66414,0.943081,8548.16,0.085416416
440,linker96_C_linker47_C_hcb_relaxed,1.295553660684968,1.2153154060644744,1.3757919153054616,0.67143698,24.13174,0.884103,5999.62,
441,linker107_C_linker72_C_kgm_relaxed,0.6482234362445972,0.6361743497396958,0.6602725227494987,0.82448443,16.30644,0.747761,3360.5,0.421835541
442,linker92_C_linker67_C_hnc_relaxed,0.9231864288379221,0.9242624248506942,0.92211043282515,0.81366995,12.93112,0.809061,5827.92,0.279076117
443,linker94_C_linker5_C_hca_relaxed,0.3601242519603227,0.3676860788210032,0.3525624250996423,0.27891377,50.88951,0.923225,7889.11,0.1376139
444,linker93_C_linker7_C_kgd-a_relaxed,0.5859730904191643,0.5804414620415208,0.5915047187968079,0.40332987,22.77471,0.867271,7530.66,0.150221357
445,linker98_CH_linker45_N_sql_relaxed,0.6096956214516459,0.5934770263679242,0.6259142165353676,0.54439524,22.66183,0.885523,6572.43,0.293826634
446,linker96_N_linker1_CH_hcb_relaxed,0.5324693922381193,0.5402781953446306,0.524660589131608,0.41957068,32.46495,0.933512,8868.62,0.083363624
447,linker97_C_linker35_C_kgm_relaxed,0.942840116468178,0.9373286342597692,0.9483515986765868,0.36991447,49.2229,0.927978,7586.5,0.156165159
448,linker92_C_linker79_C_hne_relaxed,0.8346539223853663,0.7993887483045469,0.8699190964661857,0.71886551,10.53018,0.735173,5316.85,0.258078357
449,linker93_C_linker88_C_hnb_relaxed,0.42970349854513784,0.4408865724201714,0.4185204246701043,0.36889015,30.17781,0.894282,7126.95,
450,linker99_CO_linker82_NH_sql_relaxed,1.0456646501537135,1.0615029913741207,1.0298263089333064,0.93573664,11.00965,0.844337,6690.67,0.209140059
451,linker92_C_linker65_C_tts-a_relaxed,1.7250830038231308,1.8487889223673168,1.601377085278945,1.1972179,16.86374,0.746564,3740.98,0.303334733
452,linker91_N_linker35_CH_hcb_relaxed,0.8965259645117525,0.930394721653136,0.8626572073703691,0.5543509,24.077,0.927792,8428.63,
453,linker98_N_linker49_CH_sql_relaxed,0.5686574798800397,0.5536445373586505,0.5836704224014287,0.54452773,22.48497,0.885643,6298.12,0.268557924
454,linker97_C_linker7_C_sql_relaxed,1.0344342864848128,1.036014705047211,1.0328538679224146,0.43826587,25.47106,0.891342,7584.1,0.158518601
455,linker92_CO_linker66_NH_hcb_relaxed,0.907574061648843,0.9115568896354148,0.9035912336622712,0.76256274,15.71872,0.869696,7468.08,0.278743704
456,linker92_C_linker81_C_hcb_relaxed,4.025047082469713,4.186855036411501,3.863239128527924,0.92882652,13.11797,0.844339,7381.62,
457,linker98_CH2_linker41_NH_sql_relaxed,0.46418306123758035,0.4541814547740302,0.4741846677011305,0.50870726,21.85913,0.875065,7099.02,0.199342898
458,linker92_C_linker31_C_hnb_relaxed,0.4604787606989104,0.4559908836815528,0.464966637716268,0.46613881,26.63187,0.873691,7110.18,0.155489354
459,linker91_C_linker45_C_hca_relaxed,0.3332967710942099,0.3391161026561254,0.3274774395322944,0.51501813,25.22759,0.789286,3241.11,0.385267001
460,linker96_N_linker87_CH_hnb_relaxed,0.4877342492323834,0.4690497388481089,0.5064187596166579,0.34855542,44.73645,0.947015,9073.4,0.042203229
461,linker94_C_linker50_C_kgd-a_relaxed,0.8084014086186806,0.8015666761783835,0.8152361410589778,0.53282069,25.79296,0.895911,6578.42,0.255757224
462,linker98_C_linker35_C_kgm_relaxed,0.8739088666861019,0.8413030032418105,0.9065147301303932,0.47176584,36.04694,0.910469,6816.71,
463,linker98_N_linker8_CH_kgm_relaxed,0.4955534193636216,0.4884951805665201,0.5026116581607231,0.52023759,35.99348,0.894615,6369.17,0.306486266
464,linker105_N_linker4_CH_krr_relaxed,0.7609031657382933,0.7007373732582917,0.821068958218295,0.94655506,20.67013,0.849496,6395.17,0.263180036
465,linker93_C_linker87_C_hcb_relaxed,1.213353985169709,1.2664581906713088,1.1602497796681095,0.38194255,22.31154,0.893186,8109.57,0.050454699
466,linker91_C_linker82_C_hne_relaxed,1.6075599689127473,1.4220886376066697,1.793031300218825,1.0484071,12.29759,0.840261,6475.94,0.110482711
467,linker105_N_linker84_CH_krr_relaxed,0.7905581660517047,0.7585108457759854,0.8226054863274241,0.88040888,20.01625,0.870256,7170.68,0.159803551
468,linker94_CH_linker6_N_hca_relaxed,0.2889064731525429,0.2969759161767749,0.2808370301283109,0.32935301,68.89584,0.94446,7206.25,0.251235795
469,linker92_CO_linker38_NH_hcb_relaxed,0.8736546600358162,0.8538767986677965,0.8934325214038359,0.62028581,25.56344,0.90288,6336.47,0.213905782
470,linker92_C_linker70_C_htb-a_relaxed,0.7036634308804539,0.6958164900013758,0.711510371759532,0.73950609,24.07389,0.71066,3555.54,
471,linker96_C_linker61_C_hcb_relaxed,1.117465583131325,1.1130079497918208,1.121923216470829,0.54396947,25.49526,0.909433,7792.3,0.084403725
472,linker91_C_linker30_C_kgd-a_relaxed,1.6143604772319362,1.7193898750953611,1.509331079368511,0.63669524,20.33134,0.910783,7698.68,0.029329609
473,linker109_C_linker15_C_sql_relaxed,1.1122184058153575,1.0786487512791796,1.1457880603515354,0.57003287,11.40162,0.721334,5320.61,0.095703146
474,linker95_CH_linker46_N_hcb_relaxed,0.42729826829554357,0.4269239801122122,0.4276725564788749,0.36119213,40.1149,0.937547,8467.0,0.184073028
475,linker94_C_linker30_C_hca_relaxed,0.8021757199171745,0.7691163933313292,0.8352350465030198,0.26594839,67.83102,0.95378,8802.07,
476,linker92_N_linker25_CH_ply_relaxed,0.44231194304914995,0.4391779254706919,0.445445960627608,0.58808153,35.04369,0.897686,7341.44,
477,linker94_NH_linker8_CO_hcb_relaxed,0.5628820801911827,0.5703034275997981,0.5554607327825672,0.49459537,29.98764,0.914585,7311.33,0.303962605
478,linker95_CO_linker75_NH_hcb_relaxed,0.460149502252139,0.4555257571018979,0.4647732474023801,0.38157045,39.59389,0.923813,7757.06,
479,linker107_N_linker95_CH_bex_relaxed,0.9236064182975816,0.8339942803164817,1.0132185562786815,0.59787811,19.22756,0.907387,9128.6,0.067933221
480,linker108_CH_linker70_N_kgm_relaxed,1.0100944856079002,1.0117721847823646,1.008416786433436,1.0113644,15.56453,0.828798,6854.45,0.237254397
481,linker91_C_linker29_C_hnd_relaxed,0.5958238537915705,0.5773283190210707,0.6143193885620705,0.78647572,18.9889,0.826532,6391.61,
482,linker91_C_linker10_C_hne_relaxed,0.8327787494323493,0.792236286824597,0.8733212120401016,1.0259598,12.88975,0.72043,2851.96,0.449413494
483,linker95_CH_linker5_N_hnb_relaxed,0.28862707586581865,0.2893695604664432,0.2878845912651941,0.27858779,57.45302,0.950454,9229.07,0.108155612
484,linker106_C_linker36_C_kgm_relaxed,0.7067911633857661,0.710486865757949,0.7030954610135832,0.55346686,23.06469,0.815427,5153.7,0.205610169
485,linker96_C_linker30_C_hca_relaxed,0.7294787282146256,0.751915728551755,0.7070417278774961,0.2773867,66.24103,0.952296,8589.59,0.039374561
486,linker97_C_linker58_C_sql_relaxed,1.346387280583249,1.396787345310054,1.2959872158564438,0.44028428,26.84644,0.910566,7873.07,0.132979855
487,linker91_C_linker81_C_cem-a_relaxed,2.406590514981707,2.2458004912036644,2.5673805387597497,1.0047482,15.11801,0.885346,6392.4,0.015425651
488,linker98_C_linker88_C_sql_relaxed,1.1169775153797121,1.0635303912494571,1.170424639509967,0.60008972,18.71039,0.874379,6401.39,0.219672174
489,linker91_CO_linker62_NH_hcb_relaxed,1.423563839936988,1.3761409652753809,1.470986714598595,0.80349235,14.43212,0.889525,7247.29,0.253099473
490,linker95_C_linker16_C_hcb_relaxed,0.5265024045000709,0.5109901195622601,0.5420146894378817,0.30889758,38.48276,0.934697,9199.05,
491,linker97_N_linker39_CH_kgm_relaxed,0.5245755935824965,0.5293379444556051,0.5198132427093878,0.3540774,55.2142,0.937823,8052.01,0.115541402
492,linker98_C_linker70_C_htb_relaxed,0.7294620769872562,0.7292181883022477,0.7297059656722645,0.60173616,27.02738,0.856125,5881.19,
493,linker92_C_linker29_C_hnb_relaxed,0.3215547831467055,0.3189685791041919,0.324140987189219,0.49000873,24.06836,0.831606,5201.16,0.395055792
494,linker96_N_linker32_CH_hnb_relaxed,0.35689285168916124,0.3562584268830002,0.3575272764953223,0.3110546,52.54703,0.948141,8600.38,0.104315165
495,linker98_NH_linker23_CH2_sql_relaxed,0.3855642589365399,0.3761389398747313,0.3949895779983485,0.44664646,23.39746,0.883041,7185.74,0.259688741
496,linker96_C_linker82_C_kgd-a_relaxed,0.8436773337220181,0.7944236647799832,0.8929310026640531,0.49970754,25.82109,0.91695,8028.84,
497,linker94_C_linker61_C_hnb_relaxed,0.6665588816720867,0.6780522933807592,0.6550654699634141,0.42053475,35.04342,0.924126,8088.88,0.091806081
498,linker93_C_linker29_C_hnb_relaxed,0.24633990410660475,0.2655558354275928,0.2271239727856167,0.3525396,39.76764,0.900077,6418.98,0.313892206
499,linker91_CH_linker10_N_fxt_relaxed,0.546929560694376,0.5336910774282487,0.5601680439605032,0.69360534,41.07946,0.88112,5904.39,
500,linker91_C_linker81_C_fxt_relaxed,2.9659170166911135,3.2717819946951723,2.6600520386870543,0.84042308,25.1492,0.901053,6528.51,0.015494582
501,linker98_CH2_linker29_NH_sql_relaxed,0.38676610299388353,0.3865977785122774,0.3869344274754897,0.48160099,22.87221,0.875929,7103.63,0.307212615
502,linker97_CH_linker5_N_kgm_relaxed,0.45541616150716063,0.4614021201735792,0.4494302028407421,0.35961724,49.6411,0.921988,7906.25,0.166077933
503,linker92_CH_linker5_N_kgd-a_relaxed,0.4250464101873196,0.4113700920775774,0.4387227282970617,0.62554378,18.6011,0.874326,8375.46,0.171059115
504,linker98_N_linker1_CH_htb_relaxed,0.4770257247273134,0.4761218633844701,0.4779295860701567,0.48218223,37.6481,0.896001,7432.46,0.192305698
505,linker95_C_linker85_C_hnb_relaxed,0.3817741690450797,0.3826971941768496,0.3808511439133098,0.33506371,41.31027,0.931456,8604.4,0.155387592
506,linker92_C_linker36_C_hnc_relaxed,1.029108413794843,1.0364379041454534,1.0217789234442325,0.6694603,21.94978,0.855175,6052.18,0.113944216
507,linker105_CH_linker12_N_krr_relaxed,0.8663040954692824,0.8550619227513527,0.8775462681872123,0.96035188,20.35197,0.845958,5919.07,0.679673252
508,linker92_CH_linker11_N_hcb_relaxed,0.6587316037827227,0.6633480083541424,0.654115199211303,0.77464177,16.51121,0.875115,7935.51,0.283531028
509,linker91_C_linker4_C_tth-a_relaxed,0.5182478725876867,0.5269564790944224,0.509539266080951,0.71653222,23.76398,0.826337,5072.58,0.283190185
510,linker98_C_linker63_C_htb_relaxed,0.8110595429518552,0.8177529885111976,0.8043660973925127,0.59538438,26.00236,0.861705,7024.47,0.233191275
511,linker96_NH_linker62_CH2_hcb_relaxed,0.35039014083995285,0.346946789616507,0.3538334920633987,0.43421468,31.44675,0.920028,8339.87,0.11258347
512,linker98_N_linker82_CH_sql_relaxed,0.599934084030205,0.6009944698141303,0.5988736982462796,0.49415711,23.24166,0.894246,7487.66,0.175425735
513,linker91_C_linker81_C_hne_relaxed,3.0802867813905603,3.0556911499928705,3.1048824127882497,0.99734939,14.00858,0.885774,6463.65,0.015368051
514,linker92_N_linker15_CH_hca_relaxed,0.35497574660389924,0.3378947646950168,0.3720567285127817,0.33699561,52.09101,0.939203,8709.03,0.099921496
515,linker107_C_linker10_C_kgm_relaxed,0.600908865410438,0.6112219686580378,0.590595762162838,0.83264669,16.69279,0.744881,3342.3,0.4374173
516,linker96_C_linker19_C_hca_relaxed,0.8399449224556603,0.8558530191341865,0.824036825777134,0.26963395,66.04035,0.952768,8750.27,0.04524897
517,linker94_C_linker47_C_hca_relaxed,0.6880862473337592,0.7213470476242418,0.6548254470432766,0.42224838,50.11971,0.91868,6107.46,
518,linker92_C_linker78_C_fxt_relaxed,0.8680914456260198,0.920239192138408,0.8159436991136316,0.76298007,25.86466,0.795588,5178.11,0.274392668
519,linker105_N_linker83_CH_krr_relaxed,0.7981532495665,0.7354263906999858,0.8608801084330143,1.0113269,18.19213,0.852951,6371.69,0.260534462
520,linker91_N_linker12_CH_fxt_relaxed,0.4516144554774735,0.4588042813091771,0.4444246296457699,0.69912428,41.75806,0.88722,6094.78,0.29716497
521,linker100_C_linker48_C_kgm_relaxed,0.5359351327897779,0.5307555043467095,0.5411147612328464,0.56905511,17.16632,0.661722,2652.54,0.417123307
522,linker92_C_linker76_C_fss_relaxed,2.153060136946122,2.191452727461214,2.1146675464310305,0.91110691,14.64905,0.844942,7257.46,0.031442724
523,linker97_C_linker76_C_kgm_relaxed,1.0480554033557068,1.038364419443807,1.0577463872676067,0.38499437,42.28993,0.919749,7901.91,0.144812962
524,linker98_CH_linker14_N_sql_relaxed,0.5233254659177347,0.5478838830638847,0.4987670487715846,0.44374969,23.34604,0.888387,7599.28,0.211725997
525,linker93_C_linker75_C_kgd-a_relaxed,0.48802708168799175,0.4957261733982808,0.4803279899777027,0.46431497,20.72958,0.845799,6106.43,
526,linker92_CH_linker12_N_hca_relaxed,0.3903782272900832,0.3939044149677105,0.3868520396124559,0.53577768,37.73735,0.911864,7095.78,0.295078745
527,linker95_N_linker12_CH_hcb_relaxed,0.45960840957675914,0.4616873149230918,0.4575295042304265,0.35676221,40.61625,0.940866,8434.18,0.176778248
528,linker98_CH_linker72_N_sql_relaxed,0.5740534994381283,0.5835729673730985,0.5645340315031581,0.5940554,21.28172,0.87534,6257.24,0.291525849
529,linker95_NH_linker54_CH2_hcb_relaxed,0.33920395658606417,0.3455035587150264,0.332904354457102,0.36249032,40.43384,0.927645,7400.37,0.27216826
530,linker94_C_linker70_C_hcb_relaxed,1.0959040684571577,1.0424755240001975,1.149332612914118,0.58095656,25.87517,0.883251,6735.21,
531,linker98_C_linker21_C_htb_relaxed,0.4534505550089901,0.4628385038795094,0.4440626061384708,0.40603462,32.86194,0.85661,7230.41,0.251787637
532,linker98_CH_linker17_N_sql_relaxed,0.44813722125525385,0.4548564134202998,0.4414180290902079,0.49134025,22.72939,0.885018,6991.72,0.302790232
533,linker98_CH_linker13_N_sql_relaxed,0.5505071303489839,0.545452629659215,0.5555616310387528,0.54322553,21.06847,0.860998,6600.43,0.242105702
534,linker94_C_linker58_C_hcb_relaxed,1.8282307966665283,1.9417068216462163,1.71475477168684,0.50066357,26.02612,0.920953,8611.97,0.043149146
535,linker94_C_linker85_C_hnb_relaxed,0.49711966091156123,0.5193301659441358,0.4749091558789866,0.39549636,35.24385,0.911125,7317.86,0.167923516
536,linker105_N_linker60_CH_sql_relaxed,0.9123562023037806,0.9333599446579932,0.8913524599495679,1.0004342,10.99654,0.850852,7120.47,0.199212655
537,linker91_C_linker71_C_htb-a_relaxed,1.0074656481101372,1.0103131366420603,1.004618159578214,1.1189859,25.97616,0.820147,5663.24,
538,linker97_C_linker48_C_kgm_relaxed,0.8931424933753893,0.9002215904287015,0.886063396322077,0.45673274,40.83635,0.898063,6759.47,0.828446388
539,linker95_CH_linker10_N_hcb_relaxed,0.41160183644346415,0.4201830868346946,0.4030205860522338,0.3749046,39.71821,0.936443,8081.78,0.22557839
540,linker91_CH_linker9_N_hcb_relaxed,0.5560593687745198,0.5402415524969215,0.571877185052118,0.71786809,15.57793,0.879148,8638.68,0.162205099
541,linker95_CH_linker6_N_hnb_relaxed,0.30581574158661695,0.3011444863955426,0.3104869967776913,0.31331307,57.59829,0.950186,8088.99,
542,linker91_N_linker9_CH_hnc_relaxed,0.500614866329739,0.5124672772533139,0.488762455406164,0.67678698,22.91567,0.86872,7515.7,
543,linker91_C_linker46_C_hcb_relaxed,1.7919213920127792,1.8134349082648813,1.7704078757606772,1.461353,7.20104,0.807558,4269.36,0.331175158
544,linker97_CH_linker72_N_sql_relaxed,0.539828839902661,0.5508206976905968,0.5288369821147251,0.46601501,29.71121,0.908994,7139.97,0.237954847
545,linker93_NH_linker3_CH2_hcb_relaxed,0.3007767637794227,0.2981760201482514,0.303377507410594,0.34360356,27.64814,0.899173,9185.83,0.103863526
546,linker92_CO_linker69_NH_fxt_relaxed,0.5198184713840446,0.5165575886117946,0.5230793541562945,0.64425084,38.64216,0.870197,6249.95,
547,linker92_C_linker71_C_hna_relaxed,0.7038609654000165,0.6988322372688942,0.708889693531139,0.7430879,11.97688,0.792834,5629.4,0.274931496
548,linker107_N_linker77_CH_sql_relaxed,0.8134702948477657,0.8549661119554701,0.7719744777400611,0.91563002,11.34709,0.859757,7419.61,0.152790593
549,linker97_C_linker36_C_kgm_relaxed,0.8684128509529001,0.9093505559037748,0.8274751460020254,0.36843588,49.06752,0.921558,7439.68,0.164189421
550,linker91_C_linker46_C_kgd-a_relaxed,0.5345874157445806,0.5387097051461008,0.5304651263430603,0.80267784,12.67314,0.735746,4278.47,0.341099407
